Date,XAU BGNL Curncy,ECSURPUS Index,BDIY Index,CRY Index,DXY Curncy,JPY Curncy,GBP Curncy,Cl1 Comdty,VIX Index,USGG30YR Index,GT10 Govt,USGG2YR Index,USGG3M Index,US0001M Index,GTDEM30Y Govt,GTDEM10Y Govt,GTDEM2Y Govt,EONIA Index,GTITL30YR Corp,GTITL10YR Corp,GTITL2YR Corp,GTJPY30YR Corp,GTJPY10YR Corp,GTJPY2YR Corp,GTGBP30Y Govt,GTGBP20Y Govt,GTGBP2Y Govt,LUMSTRUU Index,LMBITR Index,LUACTRUU Index,LF98TRUU Index,LG30TRUU Index,LP01TREU Index,EMUSTRUU Index,LF94TRUU Index,MXUS Index,MXEU Index,MXJP Index,MXBR Index,MXRU Index,MXIN Index,MXCN Index,MXWO Index,MXWD Index,LEGATRUU Index,HFRXGL Index,RX1 Comdty,TY1 Comdty,GC1 Comdty,CO1 Comdty,ES1 Index,VG1 Index,NQ1 Index,LLL1 Index,TP1 Index,DU1 Comdty,TU2 Comdty
2000-06-06,288.75,0.027,1559.0,184.25,106.59,105.86,1.527,29.75,23.05,5.908,6.122,6.492,5.985,6.623,5.409,5.138,4.76,4.16,5.895,5.527,4.96,2.283,1.716,0.483,4.412,4.628,6.13,904.13,487.542,1016.26,535.51,308.928,116.452,245.36,121.331,1412.52,139.1,983.03,830.49,234.24,196.46,32.6,1390.11,333.16,214.207,783.35,106.13,97.938,289.0,28.59,1463.0,5315.0,3662.5,,1589.0,102.1,98.891
2000-06-13,287.15,-0.018,1569.0,187.57,106.4,106.77,1.51,32.56,21.67,5.949,6.116,6.481,5.907,6.649,5.367,5.119,4.905,4.33,5.871,5.514,5.053,2.176,1.716,0.448,4.431,4.636,6.14,905.03,490.88,1020.87,538.48,311.496,115.91,248.424,121.331,1419.28,137.78,975.17,845.69,234.61,197.81,31.59,1387.1,332.46,214.305,783.35,105.9,98.063,285.5,31.49,1472.0,5307.0,3772.5,,1571.0,101.66,98.953
2000-06-20,286.6,-0.105,1599.0,185.33,106.64,105.28,1.513,33.05,20.88,5.896,6.02,6.427,5.797,6.648,5.367,5.112,4.853,4.24,5.878,5.514,5.035,2.177,1.716,0.423,4.502,4.713,5.985,908.57,495.038,1023.92,541.37,313.182,116.42,249.919,121.331,1425.88,138.75,969.96,873.11,221.53,212.98,32.69,1394.38,333.96,214.777,783.35,106.12,98.609,285.7,29.02,1499.0,5370.0,4007.5,,1560.5,101.72,99.094
2000-06-27,284.55,-0.109,1625.0,188.49,107.36,105.43,1.503,32.06,21.8,5.933,6.085,6.494,5.807,6.665,5.448,5.244,4.984,4.51,5.934,5.641,5.15,2.219,1.716,0.509,4.551,4.753,6.061,905.68,494.892,1019.62,541.69,313.082,116.769,249.682,121.331,1402.53,135.97,979.46,852.49,208.14,203.46,33.35,1369.55,328.21,212.99,783.35,105.16,97.984,285.6,30.24,1471.0,5258.0,3767.5,,1584.5,101.53,98.984
2000-07-04,286.85,-0.114,1610.0,187.3,107.29,106.18,1.515,32.5,19.83,5.867,5.989,6.294,5.895,6.64,5.476,5.269,5.01,4.75,5.929,5.629,5.164,2.236,1.716,0.483,4.478,4.673,5.971,910.98,496.605,1028.54,543.2,314.589,115.863,252.109,125.08,1421.65,136.71,1001.01,895.56,220.73,212.67,32.96,1388.26,332.75,214.339,787.43,104.82,98.844,291.5,29.58,1487.0,5243.0,3850.5,,1603.0,101.5,99.008
2000-07-11,282.5,-0.121,1601.0,182.88,107.09,107.08,1.513,29.7,20.11,5.885,6.048,6.309,6.127,6.63,5.491,5.244,5.021,4.31,5.933,5.564,5.171,2.334,1.716,0.497,4.491,4.682,5.957,913.47,499.117,1030.37,544.81,315.563,115.989,252.953,125.08,1429.53,137.9,999.85,874.91,219.43,210.57,35.12,1396.12,334.57,214.365,787.43,105.05,98.578,283.3,29.22,1494.75,5282.0,3781.5,,1607.5,101.49,99.008
2000-07-18,283.1,-0.118,1626.0,189.46,109.38,108.32,1.495,31.94,19.75,5.908,6.141,6.429,6.152,6.63,5.519,5.329,5.156,4.31,5.971,5.659,5.32,2.271,1.716,0.435,4.555,4.745,5.98,908.62,502.133,1029.61,547.1,317.09,116.255,254.774,125.08,1439.0,139.64,956.45,897.8,227.2,203.91,35.27,1389.23,333.03,212.094,787.43,104.51,97.859,283.1,29.32,1511.5,5365.0,4023.5,,1540.5,101.25,99.008
2000-07-25,279.2,-0.229,1629.0,179.91,108.31,109.24,1.518,27.95,19.39,5.807,6.028,6.333,6.184,6.62,5.428,5.218,5.11,3.98,5.883,5.555,5.268,2.359,1.759,0.438,4.441,4.634,6.023,914.82,502.512,1037.41,548.7,318.568,116.702,256.307,125.08,1418.85,138.14,932.36,883.09,227.44,187.73,34.41,1374.14,328.84,213.802,787.43,105.25,98.766,279.3,26.94,1484.5,5233.0,3888.0,,1502.5,101.31,99.008
2000-08-01,277.95,-0.133,1645.0,179.9,110.6,109.38,1.498,27.79,20.55,5.727,5.984,6.237,6.236,6.621,5.348,5.157,5.06,4.35,5.832,5.514,5.221,2.289,1.679,0.409,4.561,4.752,6.051,916.31,503.519,1040.2,546.73,318.375,116.071,257.523,124.024,1391.35,136.75,920.68,841.68,240.4,183.7,33.62,1343.45,321.56,212.973,787.43,105.8,99.188,276.9,27.14,1447.5,5133.0,3569.5,,1482.0,101.46,99.008
2000-08-08,273.1,-0.205,1647.0,182.84,111.32,108.55,1.502,29.12,18.79,5.731,5.918,6.16,6.263,6.618,5.398,5.193,5.058,4.33,5.856,5.541,5.217,2.28,1.694,0.428,4.538,4.731,5.997,923.6,505.968,1046.28,548.71,319.949,117.018,259.789,124.024,1428.75,138.31,911.28,861.1,253.6,185.28,33.19,1356.3,324.26,212.01,783.96,105.54,99.766,272.8,28.9,1491.75,5139.0,3717.5,,1469.5,101.49,99.57
2000-08-15,274.65,-0.23,1634.0,186.64,110.51,109.06,1.505,31.67,17.98,5.709,5.802,6.27,6.257,6.62,5.34,5.199,5.21,4.35,5.85,5.578,5.353,2.335,1.75,0.508,4.572,4.773,6.03,925.35,507.766,1045.94,547.07,320.1,116.124,260.992,124.024,1427.27,140.05,927.15,900.34,273.28,182.66,33.08,1370.86,327.95,212.789,783.96,105.37,99.563,274.6,32.18,1494.75,5213.0,3751.0,,1503.0,101.24,99.383
2000-08-22,273.65,-0.259,1627.0,188.32,111.79,108.3,1.482,31.22,17.47,5.712,5.775,6.26,6.279,6.62,5.361,5.244,5.264,4.27,5.793,5.588,5.462,2.45,1.805,0.52,4.641,4.837,6.048,926.32,509.449,1046.45,547.44,319.968,115.941,261.08,124.024,1435.93,140.42,928.87,866.95,269.6,193.8,33.43,1371.26,328.08,211.762,783.96,105.23,99.719,273.5,29.93,1507.5,5193.0,3845.0,,1497.0,101.2,99.492
2000-08-29,272.6,-0.296,1641.0,193.48,112.2,106.21,1.456,32.74,16.89,5.747,5.808,6.256,6.309,6.62,5.419,5.3,5.251,4.73,5.876,5.668,5.422,2.558,1.89,0.61,4.659,4.852,6.056,926.35,511.111,1046.82,548.36,320.804,115.131,262.217,124.024,1450.16,140.11,956.92,868.61,287.17,192.55,32.06,1383.41,330.68,211.84,783.96,104.72,99.563,273.4,31.36,1518.25,5209.0,3976.5,,1537.0,101.19,99.539
2000-09-05,275.65,-0.377,1671.0,197.57,112.32,105.86,1.452,33.83,19.82,5.667,5.689,6.078,6.238,6.62,5.367,5.209,5.148,4.6,5.83,5.578,5.331,2.645,1.955,0.655,4.606,4.807,6.022,932.97,511.351,1054.29,553.36,324.452,120.694,265.075,122.354,1442.61,143.36,925.11,879.38,275.27,201.88,32.26,1380.38,330.02,212.221,812.03,105.49,100.531,277.1,32.98,1512.25,5342.0,3999.0,,1485.0,101.42,99.914
2000-09-12,273.7,-0.303,1705.0,199.8,115.17,106.86,1.404,34.28,18.59,5.751,5.772,6.119,6.1,6.62,5.459,5.283,5.186,4.64,5.93,5.653,5.365,2.57,1.84,0.578,4.739,4.937,5.994,930.52,512.362,1050.71,555.43,323.721,117.183,263.768,122.354,1416.78,140.28,902.72,870.98,254.56,208.56,30.01,1336.41,319.42,209.411,812.03,104.64,100.031,273.8,32.48,1482.0,5238.0,3661.0,,1473.0,101.23,99.82
2000-09-19,271.8,-0.232,1725.0,200.32,116.11,106.97,1.407,36.51,19.54,5.908,5.852,6.067,6.152,6.624,5.637,5.318,5.064,4.53,6.072,5.702,5.262,2.644,1.847,0.579,4.738,4.936,5.926,932.01,510.77,1050.69,552.35,320.174,116.947,259.482,122.354,1394.02,137.94,914.59,819.8,229.78,185.62,27.81,1316.4,313.91,208.942,812.03,104.59,99.922,272.6,33.63,1478.5,5172.0,3804.0,,1491.0,101.47,100.0
2000-09-26,275.35,-0.21,1739.0,194.45,113.13,107.64,1.461,31.5,21.88,5.854,5.802,6.048,6.173,6.62,5.56,5.247,5.07,4.12,6.02,5.631,5.288,2.746,1.899,0.605,4.78,4.966,5.912,936.02,508.967,1056.76,551.46,320.517,115.222,260.567,122.354,1365.01,134.57,904.45,824.17,221.43,177.45,26.67,1299.7,310.05,211.708,812.03,105.1,100.188,274.2,30.42,1443.0,4982.0,3617.5,,1472.0,101.46,100.023
2000-10-03,272.05,-0.184,1729.0,195.18,114.22,108.68,1.458,32.07,21.85,5.94,5.867,5.995,6.253,6.62,5.613,5.242,5.002,4.91,6.028,5.603,5.242,2.713,1.829,0.584,4.697,4.879,5.864,937.77,508.621,1054.24,545.44,318.919,112.723,261.909,123.467,1358.24,136.82,922.49,814.03,247.12,176.43,27.3,1302.84,310.57,211.383,810.24,105.2,99.891,271.6,31.05,1441.5,5072.0,3397.0,,1503.0,101.58,99.648
2000-10-10,272.85,-0.073,1719.0,198.48,114.36,107.84,1.45,33.18,24.86,5.806,5.772,5.935,6.234,6.62,5.587,5.222,5.032,4.8,6.001,5.587,5.263,2.81,1.829,0.568,4.652,4.821,5.89,938.35,508.576,1054.66,545.29,319.078,112.463,262.326,123.467,1323.43,133.35,910.57,814.19,220.36,169.12,27.72,1269.42,302.72,211.52,810.24,105.58,100.391,272.4,31.85,1391.0,4916.0,3160.0,,1483.0,101.55,99.648
2000-10-17,270.4,-0.056,1727.0,197.51,115.89,108.16,1.445,32.99,27.84,5.767,5.673,5.831,6.299,6.619,5.598,5.219,5.005,4.73,6.04,5.604,5.263,2.967,1.83,0.521,4.655,4.808,5.811,943.41,510.31,1056.72,536.74,312.811,107.44,257.536,123.467,1279.95,131.93,882.09,762.9,229.03,157.63,25.86,1228.02,292.46,210.81,810.24,105.5,101.281,271.1,31.13,1359.8,4795.0,3170.0,,1438.0,101.6,99.648
2000-10-24,270.05,-0.116,1748.0,196.08,117.42,108.03,1.45,33.37,24.28,5.705,5.615,5.828,6.351,6.62,5.55,5.206,5.079,4.68,6.011,5.604,5.333,3.033,1.855,0.53,4.708,4.854,5.754,948.9,512.434,1061.77,536.06,311.37,109.04,255.666,123.467,1326.42,138.67,873.58,708.28,229.1,158.36,25.6,1264.39,300.96,210.617,810.24,105.61,101.625,270.1,31.59,1403.0,5083.0,3342.5,,1419.5,101.48,99.648
2000-10-31,264.68,-0.112,1759.0,190.53,116.65,109.15,1.449,32.7,23.63,5.788,5.751,5.914,6.389,6.62,5.593,5.215,5.082,4.85,6.034,5.599,5.322,2.996,1.808,0.503,4.582,4.763,5.785,945.32,514.172,1057.16,528.24,309.482,109.169,256.671,123.405,1361.95,139.34,860.75,756.14,214.92,163.1,26.09,1282.14,304.9,210.555,810.24,105.46,100.703,266.4,30.76,1440.25,5111.0,3300.0,,1379.0,101.5,99.648
2000-11-07,264.45,-0.15,1759.0,194.18,115.61,107.26,1.435,33.4,24.91,5.894,5.866,5.974,6.414,6.62,5.62,5.238,5.06,4.85,6.071,5.622,5.283,3.128,1.815,0.494,4.558,4.739,5.707,945.4,514.126,1055.82,524.84,307.034,107.944,254.432,123.405,1368.83,138.69,890.65,750.31,217.09,172.66,27.7,1299.05,309.33,212.106,802.54,105.24,100.156,265.4,31.68,1444.0,5119.0,3314.0,,1449.0,101.53,99.648
2000-11-14,264.45,-0.11,1732.0,197.05,116.22,108.1,1.43,34.87,26.81,5.819,5.753,5.907,6.361,6.62,5.622,5.186,4.987,4.81,6.068,5.578,5.219,2.812,1.782,0.515,4.512,4.695,5.64,949.3,513.581,1062.44,525.23,307.996,107.545,256.103,123.405,1320.88,136.99,853.25,727.54,199.22,171.57,25.88,1258.67,299.67,212.256,802.54,105.69,101.0,265.4,32.69,1394.5,5040.0,3057.5,,1395.0,101.66,100.266
2000-11-21,266.05,-0.07,1701.0,201.43,117.95,110.15,1.416,35.16,26.62,5.728,5.652,5.856,6.351,6.616,5.57,5.185,4.998,4.76,6.031,5.564,5.222,2.601,1.704,0.485,4.452,4.642,5.592,951.68,514.602,1059.54,522.78,307.889,105.13,258.193,123.405,1284.08,135.15,834.6,747.76,188.15,171.73,26.24,1222.02,290.84,210.928,802.54,105.81,101.5,266.1,33.1,1355.75,4915.0,2807.5,,1357.0,101.63,100.344
2000-11-28,269.3,-0.063,1683.0,199.86,116.63,110.14,1.417,34.22,27.64,5.675,5.582,5.795,6.278,6.616,5.453,5.077,4.948,4.83,5.927,5.464,5.164,2.52,1.703,0.498,4.144,4.445,5.538,955.39,515.685,1061.68,516.2,304.499,103.16,256.412,123.405,1272.86,133.65,837.18,687.39,178.13,176.35,22.72,1217.8,289.45,212.512,802.54,106.6,102.031,269.8,32.19,1338.5,4891.0,2637.5,,1364.5,101.74,100.516
2000-12-05,270.75,-0.232,1647.0,194.43,114.47,110.91,1.439,29.53,24.99,5.586,5.416,5.469,6.069,6.776,5.418,4.944,4.785,4.84,5.891,5.335,4.963,2.496,1.599,0.545,4.211,4.493,5.459,962.58,518.292,1071.62,505.64,302.027,99.441,258.467,124.27,1309.41,133.32,835.0,709.51,169.21,180.15,24.09,1248.26,296.39,215.772,816.83,107.61,102.984,270.4,27.79,1374.25,4940.0,2840.5,,1366.0,102.07,101.07
2000-12-12,270.9,-0.302,1598.0,197.34,114.26,111.44,1.447,29.68,24.88,5.53,5.346,5.518,6.089,6.714,5.494,4.986,4.788,4.83,5.931,5.363,4.929,2.585,1.64,0.61,4.301,4.571,5.402,965.96,523.703,1078.83,512.4,305.415,102.344,259.987,124.27,1309.69,134.94,855.16,734.56,180.25,187.03,24.53,1253.39,298.03,215.37,816.83,107.52,103.266,270.3,27.06,1379.0,4970.0,2869.5,,1389.0,102.15,101.039
2000-12-19,269.8,-0.307,1588.0,195.63,113.21,112.48,1.464,29.33,27.17,5.473,5.188,5.345,5.948,6.686,5.419,4.883,4.629,4.78,5.879,5.28,4.791,2.582,1.645,0.538,4.255,4.542,5.454,971.0,528.343,1086.89,516.17,308.385,103.833,262.548,124.27,1242.73,131.7,815.57,757.35,151.25,181.78,23.94,1207.5,287.28,217.015,816.83,108.24,104.125,269.7,25.0,1318.0,4893.0,2410.0,,1313.5,102.36,101.297
2000-12-26,274.9,-0.298,1598.0,194.52,110.31,113.65,1.479,26.64,28.73,5.432,5.036,5.126,5.758,6.646,5.406,4.865,4.536,4.85,5.874,5.273,4.672,2.54,1.605,0.481,4.272,4.555,5.289,975.23,529.932,1093.0,517.68,309.96,104.033,264.231,124.27,1246.34,126.39,810.45,729.45,152.58,165.42,22.25,1206.91,286.68,219.593,816.83,108.33,105.422,274.1,23.66,1337.0,4705.0,2477.5,,1300.0,102.55,101.75
2001-01-02,269.8,-0.218,1599.0,192.92,108.61,114.5,1.499,27.21,29.99,5.342,4.916,4.862,5.904,6.561,5.262,4.739,4.332,5.16,5.766,5.16,4.518,2.568,1.639,0.474,4.159,4.44,5.23,980.95,532.604,1100.86,518.34,311.147,104.288,265.27,128.549,1216.76,127.2,809.54,761.09,155.16,175.24,22.58,1201.87,285.72,222.155,857.92,109.34,106.188,270.0,24.3,1299.75,4738.0,2167.5,,1282.5,102.94,102.414
2001-01-09,267.6,-0.43,1593.0,195.82,109.52,116.67,1.489,27.64,27.99,5.429,5.0,4.659,5.286,5.884,5.295,4.75,4.321,4.78,5.741,5.136,4.496,2.51,1.55,0.405,4.285,4.534,5.223,985.27,538.828,1108.58,527.0,316.25,106.47,268.865,128.549,1233.25,125.89,803.34,819.0,161.56,180.12,24.0,1200.3,286.18,221.439,857.92,109.08,105.969,268.5,24.59,1309.5,4678.0,2326.0,,1266.5,102.89,102.711
2001-01-16,263.3,-0.434,1579.0,198.53,110.11,117.37,1.468,30.29,25.28,5.596,5.23,4.881,5.353,5.911,5.417,4.847,4.445,4.81,5.855,5.232,4.6,2.454,1.57,0.411,4.352,4.586,5.244,980.74,537.902,1100.84,535.9,320.338,109.737,269.596,128.549,1259.71,126.11,801.73,812.25,180.05,176.28,24.83,1212.34,289.09,219.766,857.92,108.35,104.516,263.9,26.2,1335.5,4720.0,2515.5,,1267.5,102.67,102.164
2001-01-23,265.7,-0.487,1552.0,200.67,110.34,117.01,1.47,29.57,21.57,5.652,5.281,4.828,5.265,5.726,5.404,4.846,4.39,4.72,5.835,5.222,4.549,2.336,1.479,0.34,4.385,4.605,5.279,982.12,536.963,1105.59,542.77,324.492,111.209,272.658,128.549,1288.41,128.14,818.87,858.01,184.47,185.71,26.05,1238.2,295.62,220.456,857.92,108.41,104.281,266.7,26.67,1366.0,4760.0,2745.0,,1309.5,102.75,102.117
2001-01-30,265.95,-0.479,1514.0,197.55,111.0,115.8,1.462,29.06,22.57,5.593,5.229,4.696,5.026,5.648,5.332,4.822,4.43,4.78,5.807,5.208,4.584,2.24,1.487,0.358,4.352,4.57,5.231,986.21,535.495,1114.42,549.73,328.574,112.515,276.426,128.549,1301.87,129.85,813.79,849.35,185.97,189.45,25.72,1243.55,296.87,220.254,857.92,108.74,104.781,265.5,26.89,1382.0,4750.0,2697.5,,1297.0,102.71,102.258
2001-02-06,263.05,-0.405,1472.0,200.69,110.7,114.93,1.458,30.35,21.98,5.501,5.183,4.687,5.078,5.574,5.252,4.774,4.427,4.77,5.736,5.164,4.563,2.237,1.5,0.381,4.326,4.542,5.243,988.4,538.179,1114.53,557.66,331.663,114.152,275.623,128.902,1281.55,128.73,786.21,817.66,179.72,190.05,25.57,1230.11,293.76,221.871,876.28,109.17,104.953,263.3,28.7,1356.25,4730.0,2490.0,,1258.5,102.68,102.195
2001-02-13,260.05,-0.328,1445.0,200.71,112.01,116.76,1.453,30.36,21.37,5.412,5.07,4.719,5.036,5.569,5.258,4.761,4.404,4.76,5.739,5.145,4.538,2.145,1.389,0.302,4.36,4.574,5.208,988.15,538.925,1115.74,561.57,333.64,116.052,276.722,128.902,1247.08,126.64,792.57,827.24,187.25,189.25,25.41,1198.79,286.65,220.578,876.28,109.08,105.172,260.3,28.46,1326.0,4659.0,2226.0,,1257.5,102.65,102.156
2001-02-20,256.7,-0.259,1477.0,196.21,112.82,115.67,1.442,28.58,24.69,5.459,5.105,4.727,5.026,5.576,5.324,4.818,4.495,5.01,5.808,5.23,4.647,2.104,1.39,0.278,4.42,4.637,5.241,988.87,538.016,1116.89,562.48,332.756,116.016,274.643,128.902,1213.2,122.96,783.23,775.06,182.01,188.48,24.86,1162.4,278.26,220.307,876.28,108.72,105.016,256.1,26.62,1285.25,4489.0,2130.0,,1244.5,102.51,102.125
2001-02-27,268.35,-0.225,1531.0,194.18,112.34,116.24,1.442,28.13,26.49,5.352,4.952,4.439,4.787,5.381,5.313,4.757,4.374,5.08,5.8,5.176,4.537,2.05,1.377,0.237,4.38,4.607,5.124,994.43,537.599,1126.01,561.45,331.515,114.563,273.192,128.902,1194.62,120.3,790.79,772.34,167.88,173.3,23.83,1149.08,274.54,221.789,876.28,109.2,105.875,268.4,26.02,1264.0,4342.0,1969.0,,1249.0,102.73,102.594
2001-03-06,260.3,-0.062,1527.0,196.3,111.12,118.82,1.467,28.32,25.89,5.381,4.971,4.47,4.725,5.275,5.307,4.751,4.426,4.81,5.801,5.179,4.571,1.795,1.194,0.254,4.339,4.566,5.196,994.28,539.122,1129.49,563.25,334.404,113.565,277.871,128.818,1186.59,121.74,773.77,787.65,185.89,168.9,22.11,1149.1,274.48,222.071,877.06,109.27,105.891,260.9,26.48,1257.0,4433.0,1985.5,,1229.0,102.64,102.523
2001-03-13,268.8,-0.044,1493.0,192.18,113.11,119.94,1.449,27.59,27.55,5.322,4.929,4.435,4.631,5.193,5.292,4.735,4.417,4.85,5.791,5.17,4.525,1.825,1.18,0.159,4.464,4.642,5.105,996.02,540.533,1131.89,561.79,333.145,112.845,277.228,128.818,1134.13,115.91,744.41,748.63,180.03,147.27,20.66,1090.84,260.61,220.956,877.06,109.18,106.078,267.5,25.28,1197.25,4178.0,1783.0,,1161.0,102.86,102.586
2001-03-20,262.85,-0.004,1508.0,185.63,114.11,122.65,1.428,25.96,30.96,5.26,4.758,4.205,4.507,4.98,5.315,4.699,4.264,4.78,5.797,5.134,4.45,1.803,1.139,0.09,4.371,4.527,4.978,1002.04,542.939,1141.75,555.82,328.366,110.326,273.414,128.818,1080.08,114.15,762.48,704.81,182.13,153.26,20.61,1052.21,251.48,220.055,877.06,109.53,107.094,260.8,24.62,1152.5,4149.0,1637.0,,1180.5,103.03,102.945
2001-03-27,261.3,0.002,1486.0,190.56,115.4,122.98,1.429,27.75,27.04,5.459,5.011,4.413,4.33,5.058,5.293,4.66,4.123,4.44,5.776,5.1,4.295,1.876,1.235,0.128,4.414,4.578,4.933,997.71,542.374,1133.22,552.69,326.944,107.991,272.976,128.818,1120.32,115.92,840.77,695.98,176.39,153.57,19.57,1086.02,259.08,218.898,877.06,109.55,105.578,261.1,25.89,1190.0,4217.0,1753.5,,1320.0,103.15,102.656
2001-04-03,256.68,-0.013,1424.0,183.6,115.63,125.39,1.432,26.19,34.72,5.466,4.929,4.122,4.123,5.056,5.354,4.711,4.141,4.85,5.816,5.139,4.306,2.025,1.325,0.179,4.604,4.753,4.916,1002.32,542.376,1136.33,547.77,324.017,108.118,271.162,126.84,1048.65,111.3,820.21,642.28,159.87,148.9,19.24,1024.6,244.31,217.097,896.36,109.35,106.063,256.8,24.77,1108.5,3993.0,1405.0,,1297.5,103.23,103.102
2001-04-10,257.1,0.005,1428.0,190.42,116.02,124.35,1.434,28.48,29.44,5.627,5.083,4.212,3.927,5.02,5.397,4.77,4.161,4.75,5.851,5.178,4.311,2.038,1.324,0.148,4.568,4.735,4.901,1002.25,540.552,1128.99,541.87,323.947,105.754,276.259,126.84,1108.31,118.27,794.52,701.5,168.65,142.11,19.05,1075.24,255.98,217.681,896.36,108.66,105.406,257.3,26.54,1172.0,4276.0,1611.0,,1264.5,103.15,103.031
2001-04-17,260.85,-0.007,1429.0,190.56,116.36,123.47,1.428,28.24,25.61,5.665,5.225,4.431,4.103,5.039,5.475,4.885,4.421,5.73,5.929,5.296,4.577,2.281,1.449,0.139,4.699,4.882,5.047,1000.45,537.743,1125.87,541.87,322.677,106.486,273.561,126.84,1130.59,118.03,808.25,659.85,167.01,137.33,19.77,1085.9,258.54,216.464,896.36,107.9,104.609,261.1,27.63,1195.5,4273.0,1672.5,,1282.0,102.73,102.719
2001-04-24,263.9,0.101,1460.0,185.97,115.23,122.08,1.438,26.86,28.49,5.758,5.209,4.134,3.782,4.506,5.522,4.962,4.526,5.5,5.967,5.36,4.659,2.265,1.357,0.11,4.754,4.923,4.948,1005.98,536.59,1131.39,542.39,318.695,105.837,264.913,126.84,1147.61,119.26,830.6,638.25,168.67,150.42,21.15,1108.9,264.08,218.33,896.36,107.36,104.672,264.1,26.32,1216.5,4355.0,1786.5,,1335.0,102.55,102.836
2001-05-01,264.4,0.31,1453.0,191.44,115.3,121.94,1.436,28.94,24.2,5.742,5.292,4.227,3.896,4.433,5.564,5.022,4.635,4.81,6.018,5.426,4.762,2.273,1.354,0.114,4.808,4.994,4.977,1004.69,536.775,1136.91,543.89,321.339,106.232,269.243,126.269,1202.83,122.36,880.25,691.66,183.77,146.62,21.86,1153.09,274.47,219.082,896.36,106.93,104.078,264.8,28.33,1272.25,4516.0,1943.5,,1413.5,102.33,102.625
2001-05-08,265.08,0.24,1460.0,189.2,116.08,121.53,1.429,27.39,24.44,5.738,5.245,4.112,3.699,4.35,5.511,4.948,4.47,4.81,5.954,5.332,4.621,2.3,1.306,0.104,4.715,4.906,4.885,1009.45,540.098,1142.72,549.07,325.236,107.541,273.435,126.269,1198.33,121.0,876.29,673.5,198.23,151.68,22.51,1144.19,272.5,219.845,896.81,107.49,104.781,265.5,27.9,1263.5,4440.0,1942.5,,1407.5,102.62,102.859
2001-05-15,267.5,0.219,1479.0,190.83,116.77,123.22,1.424,28.98,23.71,5.911,5.512,4.239,3.606,4.151,5.687,5.097,4.332,4.58,6.101,5.441,4.508,2.243,1.284,0.08,4.814,4.998,5.028,1004.37,540.102,1132.07,548.69,323.738,107.522,270.959,126.269,1186.3,121.2,857.81,643.52,195.24,150.15,21.83,1131.69,269.38,217.769,896.81,106.42,102.969,268.5,28.16,1257.5,4452.0,1817.5,,1377.5,102.81,102.547
2001-05-22,283.5,0.207,1442.0,192.25,117.69,122.8,1.425,29.74,21.35,5.778,5.41,4.326,3.658,4.09,5.654,5.111,4.387,4.54,6.053,5.487,4.573,2.212,1.281,0.067,4.783,4.98,5.117,1007.59,541.526,1139.67,549.07,327.025,107.736,278.322,126.269,1239.09,124.88,859.1,680.45,208.15,152.68,23.64,1166.37,277.88,216.747,896.81,106.14,103.5,285.5,29.36,1312.75,4583.0,2046.5,,1374.0,102.72,102.406
2001-05-29,274.85,-0.012,1408.0,185.27,118.22,120.15,1.421,28.66,22.14,5.86,5.515,4.312,3.707,4.064,5.713,5.151,4.323,4.59,6.103,5.521,4.511,2.093,1.278,0.068,4.943,5.118,5.287,1004.32,541.963,1136.44,550.63,326.65,108.391,276.591,126.269,1201.52,122.84,845.57,654.56,205.01,157.31,23.36,1136.42,271.01,216.701,896.81,106.16,102.859,273.9,29.17,1268.5,4485.0,1856.5,,1357.0,102.85,102.328
2001-06-05,265.83,0.153,1366.0,183.9,118.53,120.37,1.409,28.24,19.58,5.653,5.269,4.105,3.637,4.031,5.6,5.013,4.27,4.54,6.003,5.394,4.356,2.078,1.219,0.056,4.931,5.067,5.195,1014.25,544.681,1154.99,552.73,330.174,107.996,282.773,126.847,1217.21,123.19,816.18,672.05,219.95,145.53,23.35,1137.82,271.1,217.979,896.72,107.1,104.703,265.7,29.68,1284.5,4505.0,1923.0,,1303.5,102.98,102.719
2001-06-12,270.95,0.102,1358.0,186.16,119.61,121.85,1.378,29.18,20.7,5.652,5.253,4.061,3.545,4.0,5.65,5.083,4.356,4.53,6.045,5.439,4.438,2.032,1.202,0.059,5.033,5.175,5.408,1015.5,545.834,1155.85,552.95,331.282,106.475,285.816,126.847,1191.69,118.2,795.96,652.92,214.02,147.46,23.87,1106.23,264.06,217.193,896.72,106.55,104.781,271.5,29.46,1254.5,4287.0,1842.0,,1269.0,102.84,102.766
2001-06-19,274.15,0.125,1387.0,181.34,119.04,122.86,1.398,27.48,22.34,5.689,5.236,3.958,3.41,3.881,5.639,5.02,4.3,4.52,6.033,5.399,4.387,2.025,1.185,0.049,4.926,5.083,5.406,1015.98,546.385,1153.96,541.92,324.877,102.812,281.705,126.847,1151.99,116.0,785.95,608.54,223.05,143.09,22.69,1079.16,257.47,217.867,896.72,107.05,105.125,273.4,26.98,1224.0,4234.0,1696.0,,1251.0,102.95,103.055
